run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint
100,0.4,wt,1,1,1,1,1
100,0.4,wt2,1,1,1,1,1
100,0.4,l,1,1,1,1,1
100,0.4,l2,1,1,1,1,1
100,0.4,fg,1,1,1,1,1
100,0.4,fg2,1,1,1,1,1
100,0.4,eb,0.3487649920764186,0.8897001887523183,0.5570424393891281,0.5010981076964168,0.3343101441591389
100,0.4,eb2,0.3540683757994474,0.9409701444645274,0.5772068699576666,0.5145295147798618,0.3463747815249332
100,0.4,im,0,NaN,NaN,0,0
100,0.4,im2,0,NaN,NaN,0,0
100,0.4,lp,0,NaN,NaN,0,0
100,0.4,lp2,0,NaN,NaN,0,0
100,0.4,le,1,1,1,1,1
100,0.4,le2,1,1,1,1,1
100,0.4,sl,1,1,1,1,1
100,0.4,sl2,0.9760719688051002,1,0.9879635462936375,0.987891113495543,0.9760719688051002
99,0.4,wt,1,1,1,1,1
99,0.4,wt2,1,1,1,1,1
99,0.4,l,1,1,1,1,1
99,0.4,l2,1,1,1,1,1
99,0.4,fg,1,1,1,1,1
99,0.4,fg2,1,1,1,1,1
99,0.4,eb,0,NaN,NaN,0,0
99,0.4,eb2,0.3454068846623387,1,0.5877132673866897,0.5134608550022792,0.3454068846623387
99,0.4,im,0,NaN,NaN,0,0
99,0.4,im2,0,NaN,NaN,0,0
99,0.4,lp,0.7968672931918663,1,0.8926742368814429,0.886951747868203,0.7968672931918663
99,0.4,lp2,0.8301336501424753,1,0.911116705006815,0.9071836366462631,0.8301336501424753
99,0.4,le,0.8924702339046084,1,0.9447064273649294,0.9431802074511193,0.8924702339046084
99,0.4,le2,0.8313668571988487,1,0.9117932096691929,0.9079195180701901,0.8313668571988487
99,0.4,sl,0.975348442626464,1,0.9875973079279146,0.9875204005320911,0.975348442626464
99,0.4,sl2,1,1,1,1,1
98,0.4,wt,1,1,1,1,1
98,0.4,wt2,1,1,1,1,1
98,0.4,l,1,1,1,1,1
98,0.4,l2,1,1,1,1,1
98,0.4,fg,1,1,1,1,1
98,0.4,fg2,1,1,1,1,1
98,0.4,eb,0,NaN,NaN,0,0
98,0.4,eb2,0.3454913605951359,1,0.5877851313151227,0.5135541865424074,0.3454913605951359
98,0.4,im,0,NaN,NaN,0,0
98,0.4,im2,0,NaN,NaN,0,0
98,0.4,lp,0.8483298772853797,1,0.9210482491625397,0.9179420705261896,0.8483298772853797
98,0.4,lp2,0.7865932468164112,1,0.886900922773458,0.8805510131845258,0.7865932468164112
98,0.4,le,0.9742895284440055,1,0.9870610560872136,0.9869773550507267,0.9742895284440055
98,0.4,le2,0.95803533910285,1,0.9787927968180242,0.9785679757361387,0.95803533910285
98,0.4,sl,1,1,1,1,1
98,0.4,sl2,1,1,1,1,1
97,0.4,wt,1,1,1,1,1
97,0.4,wt2,1,1,1,1,1
97,0.4,l,1,1,1,1,1
97,0.4,l2,1,1,1,1,1
97,0.4,fg,1,1,1,1,1
97,0.4,fg2,1,1,1,1,1
97,0.4,eb,0,NaN,NaN,0,0
97,0.4,eb2,0.34846435554504085,1,0.590308695129117,0.5168313928538271,0.34846435554504085
97,0.4,im,0,NaN,NaN,0,0
97,0.4,im2,0,NaN,NaN,0,0
97,0.4,lp,1,1,1,1,1
97,0.4,lp2,1,1,1,1,1
97,0.4,le,1,1,1,1,1
97,0.4,le2,1,1,1,1,1
97,0.4,sl,0.9746756910601103,1,0.9872566490331226,0.9871754592136118,0.9746756910601103
97,0.4,sl2,1,1,1,1,1
96,0.4,wt,1,1,1,1,1
96,0.4,wt2,1,1,1,1,1
96,0.4,l,1,1,1,1,1
96,0.4,l2,1,1,1,1,1
96,0.4,fg,1,1,1,1,1
96,0.4,fg2,1,1,1,1,1
96,0.4,eb,0.32174371980152444,0.727681821270038,0.483866775060419,0.44620041507338254,0.28716728939945985
96,0.4,eb2,0.32174371980152444,0.727681821270038,0.483866775060419,0.44620041507338254,0.28716728939945985
96,0.4,im,0,NaN,NaN,0,0
96,0.4,im2,0,NaN,NaN,0,0
96,0.4,lp,0,NaN,NaN,0,0
96,0.4,lp2,1,1,1,1,1
96,0.4,le,0.911404851128764,1,0.9546752595143355,0.9536491974377291,0.911404851128764
96,0.4,le2,0.8372271870535768,1,0.9150011951104636,0.9114030022560968,0.8372271870535768
96,0.4,sl,0.974704538778488,1,0.987271258965077,0.987190255187665,0.974704538778488
96,0.4,sl2,0.9521805290606727,1,0.9757973811507555,0.9755045856530817,0.9521805290606727
95,0.4,wt,1,1,1,1,1
95,0.4,wt2,1,1,1,1,1
95,0.4,l,1,1,1,1,1
95,0.4,l2,1,1,1,1,1
95,0.4,fg,1,1,1,1,1
95,0.4,fg2,1,1,1,1,1
95,0.4,eb,0.2938658496570763,0.4567313850719948,0.3663574163835571,0.357629232640808,0.21775182543942176
95,0.4,eb2,0.3424577036812412,1,0.5851988582364469,0.5101951484090195,0.3424577036812412
95,0.4,im,0,NaN,NaN,0,0
95,0.4,im2,0,NaN,NaN,0,0
95,0.4,lp,0,NaN,NaN,0,0
